Date;Adj Close apple;Adj Close amazon;Adj Close IBM;Adj Close sep 500
23/12/2016;111.30732;760.590027;146.513245;2263.790039
27/12/2016;112.014214;771.400024;146.891113;2268.879883
28/12/2016;111.536598;772.130005;146.056213;2249.919922
29/12/2016;111.507927;765.150024;146.416534;2249.26001
30/12/2016;110.638626;749.869995;145.880447;2238.830078
03/01/2017;110.953873;753.669983;146.935089;2257.830078
04/01/2017;110.829704;757.179993;148.754303;2270.75
05/01/2017;111.393303;780.450012;148.262131;2269
06/01/2017;112.635139;795.98999;148.991577;2276.97998
09/01/2017;113.666824;796.919983;147.33934;2268.899902
10/01/2017;113.781464;795.900024;145.467392;2268.899902
11/01/2017;114.392822;799.02002;147.427216;2275.320068
12/01/2017;113.915184;813.640015;147.603027;2270.439941
13/01/2017;113.714584;817.140015;147.066895;2274.639893
17/01/2017;114.631653;809.719971;147.550262;2267.889893
18/01/2017;114.622086;807.47998;146.5923;2271.889893
19/01/2017;114.421486;809.039978;146.601105;2263.689941
20/01/2017;114.631653;808.330017;149.888;2271.310059
23/01/2017;114.708061;817.880005;150.309875;2265.199951
24/01/2017;114.602982;822.440002;154.589859;2280.070068
25/01/2017;116.427536;836.52002;156.690292;2298.370117
26/01/2017;116.484856;839.150024;157.015472;2296.679932
27/01/2017;116.494415;835.77002;155.820236;2294.689941
30/01/2017;116.188705;830.380005;154.502014;2280.899902
31/01/2017;115.921227;823.47998;153.37706;2278.870117
01/02/2017;122.990189;832.349976;153.174896;2279.550049
02/02/2017;122.780045;839.950012;153.429794;2280.850098
03/02/2017;123.305435;810.200012;154.519547;2297.419922
06/02/2017;124.461311;807.640015;154.554672;2292.560059
07/02/2017;125.645805;812.5;156.839737;2293.080078
08/02/2017;126.133018;819.710022;156.051361;2294.669922
09/02/2017;127.044449;821.359985;156.972626;2307.870117
10/02/2017;126.756615;827.460022;158.274704;2316.100098
13/02/2017;127.879105;836.530029;158.87706;2328.25
14/02/2017;129.53891;836.390015;159.559113;2337.580078
15/02/2017;130.009018;842.700012;160.932114;2349.25
16/02/2017;129.855499;844.140015;160.710632;2347.219971
17/02/2017;130.210526;845.070007;160.037445;2351.159912
21/02/2017;131.150726;856.440002;159.674301;2365.379883
22/02/2017;131.544052;855.609985;160.462631;2362.820068
23/02/2017;130.98761;852.190002;160.905563;2363.810059
24/02/2017;131.11235;845.23999;160.639801;2367.340088
27/02/2017;131.371368;848.640015;158.912476;2369.75
28/02/2017;131.428955;845.039978;159.284531;2363.639893
01/03/2017;134.11528;853.080017;161.171295;2395.959961
02/03/2017;133.318939;848.909973;159.913452;2381.919922
03/03/2017;134.105652;849.880005;159.488251;2383.120117
06/03/2017;133.683517;846.609985;159.860321;2375.310059
07/03/2017;133.856232;846.02002;159.780579;2368.389893
08/03/2017;133.357315;850.5;158.956772;2362.97998
09/03/2017;133.050323;853;156.946014;2364.870117
10/03/2017;133.491669;852.460022;157.52179;2372.600098
13/03/2017;133.549194;854.590027;156.308243;2373.469971
14/03/2017;133.347763;852.530029;155.65274;2365.449951
15/03/2017;134.758087;852.969971;155.732468;2385.26001
16/03/2017;134.978714;853.419983;156.99913;2381.379883
17/03/2017;134.307159;852.309998;155.590759;2378.25
20/03/2017;135.717484;856.969971;155.63504;2373.469971
21/03/2017;134.163223;843.200012;154.022888;2344.02002
22/03/2017;135.679092;848.059998;154.820114;2348.449951
23/03/2017;135.199371;847.380005;154.85556;2345.959961
24/03/2017;134.930756;845.609985;153.978592;2343.97998
27/03/2017;135.161026;846.820007;153.925446;2341.590088
28/03/2017;137.962479;856;154.580917;2358.570068
29/03/2017;138.269485;874.320007;154.076035;2361.129883
30/03/2017;138.087189;876.340027;154.005157;2368.060059
31/03/2017;137.828171;886.539978;154.253174;2362.719971
03/04/2017;137.866547;891.51001;154.572067;2358.840088
04/04/2017;138.893127;906.830017;154.589798;2360.159912
05/04/2017;138.173553;909.280029;153.13707;2352.949951
06/04/2017;137.828171;898.280029;152.75618;2357.48999
07/04/2017;137.521149;894.880005;152.481598;2355.540039
10/04/2017;137.358063;907.039978;151.648926;2357.159912
11/04/2017;135.880585;902.359985;151.099762;2353.780029
12/04/2017;136.043655;896.22998;151.170578;2344.929932
13/04/2017;135.324158;884.669983;150.169647;2328.949951
17/04/2017;136.072449;901.98999;151.560349;2349.01001
18/04/2017;135.468033;903.780029;150.63028;2342.189941
19/04/2017;134.969116;899.200012;143.22496;2338.169922
20/04/2017;136.657715;902.059998;143.76532;2355.840088
21/04/2017;136.494598;898.530029;142.064575;2348.689941
24/04/2017;137.809006;907.409973;142.392303;2374.149902
25/04/2017;138.662857;907.619995;142.073471;2388.610107
26/04/2017;137.847351;909.289978;141.781113;2387.449951
27/04/2017;137.952866;918.380005;142.011444;2388.77002
28/04/2017;137.818558;924.98999;141.984848;2384.199951
01/05/2017;140.629639;948.22998;140.700439;2388.330078
02/05/2017;141.521896;946.940002;140.930756;2391.169922
03/05/2017;141.090149;941.030029;140.51442;2388.129883
04/05/2017;140.58165;937.530029;140.886459;2389.52002
05/05/2017;142.91301;934.150024;137.343262;2399.290039
08/05/2017;146.798615;949.039978;136.878128;2399.379883
09/05/2017;147.7388;952.820007;136.055237;2396.919922
10/05/2017;147.038467;948.950012;135.286041;2399.629883
11/05/2017;148.310089;947.619995;134.749359;2394.439941
12/05/2017;150.381317;961.349976;134.498901;2390.899902
15/05/2017;149.995987;957.969971;135.518585;2402.320068
16/05/2017;149.774414;966.070007;137.459534;2400.669922
17/05/2017;144.745636;944.76001;134.999786;2357.030029
18/05/2017;146.951736;958.48999;134.865631;2365.719971
19/05/2017;147.452682;959.840027;135.938995;2381.72998
22/05/2017;148.348648;970.669983;136.529312;2394.02002
23/05/2017;148.165573;971.539978;135.983704;2398.419922
24/05/2017;147.722443;980.349976;136.41304;2404.389893
25/05/2017;148.232986;993.380005;137.030212;2415.070068
26/05/2017;147.982559;995.780029;136.395142;2415.820068
30/05/2017;148.040359;996.700012;135.715332;2412.909912
31/05/2017;147.163681;994.619995;136.520401;2411.800049
01/06/2017;147.568298;995.950012;136.556152;2430.060059
02/06/2017;149.755157;1006.72998;136.001572;2439.070068
05/06/2017;148.290817;1011.340027;136.323608;2436.100098
06/06/2017;148.791779;1003;136.287796;2429.330078
07/06/2017;149.67807;1010.070007;135.044525;2433.139893
08/06/2017;149.311996;1010.27002;136.046295;2433.790039
09/06/2017;143.522141;978.309998;137.83522;2431.77002
12/06/2017;140.09259;964.909973;138.801208;2429.389893
13/06/2017;141.219742;980.789978;137.969391;2440.350098
14/06/2017;139.842133;976.469971;137.575821;2437.919922
15/06/2017;139.003952;964.169983;137.942535;2432.459961
16/06/2017;137.057983;987.710022;138.980118;2433.149902
19/06/2017;140.978882;995.169983;138.497116;2453.459961
20/06/2017;139.697601;992.590027;138.595505;2437.030029
21/06/2017;140.526093;1002.22998;137.557922;2435.610107
22/06/2017;140.294922;1001.299988;138.103546;2434.5
23/06/2017;140.921082;1003.73999;137.844162;2438.300049
26/06/2017;140.477951;993.97998;138.845947;2439.070068
27/06/2017;138.464493;976.780029;138.416595;2419.379883
28/06/2017;140.487579;990.330017;138.926468;2440.689941
29/06/2017;138.416321;975.929993;137.862076;2419.699951
30/06/2017;138.743896;968;137.593719;2423.409912
03/07/2017;138.242905;953.659973;139.158981;2429.01001
05/07/2017;138.81131;971.400024;137.450592;2432.540039
06/07/2017;137.501144;965.140015;136.278885;2409.75
07/07/2017;138.89801;978.76001;136.797668;2425.179932
10/07/2017;139.745758;996.469971;137.226974;2427.429932
11/07/2017;140.198547;994.130005;137.021271;2425.530029
12/07/2017;140.400864;1006.51001;137.477432;2443.25
13/07/2017;142.356522;1000.630005;137.414841;2447.830078
14/07/2017;143.579956;1001.809998;137.960449;2459.27002
17/07/2017;144.080887;1010.039978;136.86026;2459.139893
18/07/2017;144.581879;1024.449951;137.745743;2460.610107
19/07/2017;145.487427;1026.869995;131.958633;2473.830078
20/07/2017;144.832336;1028.699951;132.074936;2473.449951
21/07/2017;144.764908;1025.670044;131.556152;2472.540039
24/07/2017;146.51825;1038.949951;130.581238;2469.909912
25/07/2017;147.144424;1039.869995;130.760117;2477.129883
26/07/2017;147.838058;1052.800049;130.017685;2477.830078
27/07/2017;145.044281;1046;129.758331;2475.419922
28/07/2017;144.023117;1020.039978;129.060623;2472.100098
31/07/2017;143.281311;987.780029;129.400513;2470.300049
01/08/2017;144.552963;996.190002;129.964035;2476.350098
02/08/2017;151.383224;995.890015;129.203735;2477.570068
03/08/2017;149.870743;986.919983;129.642029;2472.159912
04/08/2017;150.660721;987.580017;129.838821;2476.830078
07/08/2017;152.992065;992.27002;128.327164;2480.909912
08/08/2017;154.21553;989.840027;128.453735;2474.919922
09/08/2017;155.159607;982.01001;128.146408;2474.02002
10/08/2017;150.217499;956.919983;128.209641;2438.209961
11/08/2017;152.306549;967.98999;128.209641;2441.320068
14/08/2017;154.598694;983.299988;128.643555;2465.840088
15/08/2017;156.291183;982.73999;128.417603;2464.610107
16/08/2017;155.662521;978.179993;128.806244;2468.110107
17/08/2017;152.674057;960.570007;127.179214;2430.01001
18/08/2017;152.325897;958.469971;126.27533;2425.550049
21/08/2017;152.045425;953.289978;126.844757;2428.370117
22/08/2017;154.530991;966.900024;127.459419;2452.51001
23/08/2017;154.724396;958;128.480835;2444.040039
24/08/2017;154.037735;952.450012;129.203949;2438.969971
25/08/2017;154.608353;945.26001;129.927078;2443.050049
28/08/2017;156.165451;946.02002;128.815277;2444.23999
29/08/2017;157.558167;954.059998;129.38475;2446.300049
30/08/2017;157.983704;967.590027;128.860489;2457.590088
31/08/2017;158.61235;980.599976;129.285309;2471.649902
01/09/2017;158.660706;978.25;130.234421;2476.550049
05/09/2017;156.755432;965.27002;129.294357;2457.850098
06/09/2017;156.590988;967.799988;129.99942;2465.540039
07/09/2017;155.962341;979.469971;129.167801;2465.100098
08/09/2017;153.418777;965.900024;128.761063;2461.429932
11/09/2017;156.194489;977.960022;130.939438;2488.110107
12/09/2017;155.575516;982.580017;131.752945;2496.47998
13/09/2017;154.405258;999.599976;131.960892;2498.370117
14/09/2017;153.080246;992.210022;131.554123;2495.620117
15/09/2017;154.627701;986.789978;130.903305;2500.22998
18/09/2017;153.457443;974.190002;130.659241;2503.870117
19/09/2017;153.515472;969.859985;130.514618;2506.649902
20/09/2017;150.942871;973.210022;131.861435;2508.23999
21/09/2017;148.350891;964.650024;131.301041;2500.600098
22/09/2017;146.900177;955.099976;131.183517;2502.219971
25/09/2017;145.604202;939.789978;131.852371;2496.659912
26/09/2017;148.109116;938.599976;132.476105;2496.840088
27/09/2017;149.1633;950.869995;131.662598;2507.040039
28/09/2017;148.244507;956.400024;131.662598;2510.060059
29/09/2017;149.0569;961.349976;131.138336;2519.360107
02/10/2017;148.757111;959.190002;132.566498;2529.120117
03/10/2017;149.405106;957.099976;132.674942;2534.580078
04/10/2017;148.437958;965.450012;132.403793;2537.73999
05/10/2017;150.285172;980.849976;132.620728;2552.070068
06/10/2017;150.198135;989.580017;132.403793;2549.330078
09/10/2017;150.720398;990.98999;133.226334;2544.72998
10/10/2017;150.778427;987.200012;134.22966;2550.639893
11/10/2017;151.407104;995;133.434235;2555.23999
12/10/2017;150.875168;1000.929993;132.90094;2550.929932
13/10/2017;151.832642;1002.940002;132.964203;2553.169922
16/10/2017;154.627701;1006.340027;132.720139;2557.639893
17/10/2017;155.198318;1009.130005;132.458023;2559.360107
18/10/2017;154.511642;997;144.199722;2561.26001
19/10/2017;150.855804;986.609985;145.438065;2562.100098
20/10/2017;151.116959;982.909973;146.495621;2575.209961
23/10/2017;151.039581;966.299988;144.217819;2564.97998
24/10/2017;151.939011;975.900024;140.900467;2569.129883
25/10/2017;151.271683;972.909973;138.749176;2557.149902
26/10/2017;152.238815;972.429993;138.839584;2560.399902
27/10/2017;157.693542;1100.949951;138.91188;2581.070068
30/10/2017;161.242996;1110.849976;139.526535;2572.830078
31/10/2017;163.486755;1105.280029;139.255371;2575.26001
01/11/2017;161.407394;1103.680054;139.228271;2579.360107
02/11/2017;162.587326;1094.219971;138.613602;2579.850098
03/11/2017;166.833115;1111.599976;137.013687;2587.840088
06/11/2017;168.52562;1120.660034;136.344788;2591.129883
07/11/2017;169.067215;1123.170044;136.805771;2590.639893
08/11/2017;170.450256;1132.880005;137.004639;2594.379883
09/11/2017;170.102097;1129.130005;137.21463;2584.620117
10/11/2017;169.539093;1125.349976;136.173874;2582.300049
13/11/2017;168.859665;1129.170044;135.480026;2584.840088
14/11/2017;166.3069;1136.839966;135.927414;2578.870117
15/11/2017;164.113281;1126.689941;134.293228;2564.620117
16/11/2017;166.073975;1137.290039;136.137344;2585.639893
17/11/2017;165.151871;1129.880005;136.000412;2578.850098
20/11/2017;164.986893;1126.310059;137.406342;2582.139893
21/11/2017;168.054031;1139.48999;138.720947;2599.030029
22/11/2017;169.820587;1156.160034;138.556625;2597.080078
24/11/2017;169.830307;1186;138.620529;2602.419922
27/11/2017;168.976135;1195.829956;138.748352;2601.419922
28/11/2017;167.986099;1193.599976;139.195694;2627.040039
29/11/2017;164.501587;1161.27002;140.181656;2626.070068
30/11/2017;166.801956;1176.75;140.565094;2647.580078
01/12/2017;166.025436;1162.349976;141.286316;2642.219971
04/12/2017;164.812134;1133.949951;142.838348;2639.439941
05/12/2017;164.656845;1141.569946;141.824966;2629.570068
06/12/2017;164.04538;1152.349976;140.683792;2629.27002
07/12/2017;164.346298;1159.790039;140.199936;2636.97998
08/12/2017;164.394775;1162;141.331955;2651.5
11/12/2017;167.597855;1168.920044;141.879715;2659.98999
12/12/2017;166.656357;1165.079956;143.093948;2664.110107
13/12/2017;167.20961;1164.130005;140.51033;2662.850098
14/12/2017;167.161057;1174.26001;140.592499;2652.01001
15/12/2017;168.859665;1179.140015;139.223083;2675.810059
18/12/2017;171.237717;1190.579956;139.980835;2690.159912
19/12/2017;169.412903;1187.380005;139.889542;2681.469971
20/12/2017;169.2285;1177.619995;139.633896;2679.25
21/12/2017;169.86911;1174.76001;138.310165;2684.570068
22/12/2017;169.86911;1168.359985;139.223083;2683.340088
26/12/2017;165.559555;1176.76001;139.524353;2680.5
27/12/2017;165.588669;1182.26001;139.798248;2682.620117
28/12/2017;166.054581;1186.099976;140.629013;2687.540039
29/12/2017;164.258896;1169.469971;140.062988;2673.610107
02/01/2018;167.19989;1189.01001;140.82074;2695.810059
03/01/2018;167.170776;1204.199951;144.691605;2713.060059
04/01/2018;167.947266;1209.589966;147.622131;2723.98999
05/01/2018;169.859406;1229.140015;148.343353;2743.149902
08/01/2018;169.2285;1246.869995;149.238037;2747.709961
09/01/2018;169.209091;1252.699951;149.566681;2751.290039
10/01/2018;169.170258;1254.329956;149.886215;2748.22998
11/01/2018;170.13118;1276.680054;149.904495;2767.560059
12/01/2018;171.888031;1305.199951;148.936752;2786.23999
16/01/2018;171.014465;1304.859985;149.584946;2776.419922
17/01/2018;173.839005;1295;153.967041;2802.560059
18/01/2018;173.994293;1293.319946;154.396103;2798.030029
19/01/2018;173.217789;1294.579956;148.23378;2810.300049
22/01/2018;171.800674;1327.310059;148.443787;2832.969971
23/01/2018;171.839493;1362.540039;151.775986;2839.129883
24/01/2018;169.102325;1357.51001;150.972595;2837.540039
25/01/2018;166.083679;1377.949951;151.063889;2839.25
26/01/2018;166.471924;1402.050049;152.771103;2872.870117
29/01/2018;163.026215;1417.680054;152.278107;2853.530029
30/01/2018;162.065277;1437.819946;149.374954;2822.429932
31/01/2018;162.51178;1450.890015;149.447983;2823.810059
01/02/2018;162.851486;1390;148.261185;2821.97998
02/02/2018;155.78537;1429.949951;145.184555;2762.129883
05/02/2018;151.893127;1390;139.250473;2648.939941
06/02/2018;158.241013;1442.839966;141.815826;2695.139893
07/02/2018;154.853531;1416.780029;140.455566;2681.659912
08/02/2018;150.592499;1350.5;136.067184;2581
09/02/2018;152.434464;1339.599976;137.837296;2619.550049
12/02/2018;158.574326;1386.22998;139.579712;2656
13/02/2018;160.162903;1414.51001;138.980484;2662.939941
14/02/2018;163.115891;1451.050049;142.677399;2698.629883
15/02/2018;168.593033;1461.76001;143.829819;2731.199951
16/02/2018;168.047272;1448.689941;143.986526;2732.219971
20/02/2018;167.482025;1468.349976;143.046158;2716.26001
21/02/2018;166.721848;1482.920044;141.93988;2701.330078
22/02/2018;168.115509;1485.339966;141.220734;2703.959961
23/02/2018;171.039246;1500;143.378067;2747.300049
26/02/2018;174.421036;1521.949951;146.199188;2779.600098
27/02/2018;173.855804;1511.97998;144.327652;2744.280029
28/02/2018;173.592667;1512.449951;143.663864;2713.830078
01/03/2018;170.551941;1493.449951;141.801559;2677.669922
02/03/2018;171.731186;1500.25;142.428497;2691.25
05/03/2018;172.325714;1523.609985;144.696396;2720.939941
06/03/2018;172.179504;1537.640015;143.562454;2728.120117
07/03/2018;170.581207;1545;145.959488;2726.800049
08/03/2018;172.442642;1551.859985;144.014206;2738.969971
09/03/2018;175.405365;1578.890015;146.872162;2786.570068
12/03/2018;177.101135;1598.390015;147.748001;2783.02002
13/03/2018;175.39563;1588.180054;146.881378;2765.310059
14/03/2018;173.904495;1591;145.775085;2749.47998
15/03/2018;174.109161;1582.319946;147.148743;2747.330078
16/03/2018;173.495193;1571.680054;147.748001;2752.01001
19/03/2018;170.844345;1544.930054;145.065186;2712.919922
20/03/2018;170.785858;1586.51001;144.004959;2716.939941
21/03/2018;166.916748;1581.859985;144.456711;2711.929932
22/03/2018;164.558273;1544.920044;140.215836;2643.689941
23/03/2018;160.747635;1495.560059;137.265701;2588.26001
26/03/2018;168.378662;1555.859985;141.39592;2658.550049
27/03/2018;164.061218;1497.050049;140.049896;2612.620117
28/03/2018;162.24852;1431.420044;140.612289;2605
29/03/2018;163.515457;1447.339966;141.451233;2640.870117
02/04/2018;162.44342;1371.98999;138.353561;2581.879883
03/04/2018;164.10997;1392.050049;138.150757;2614.449951
04/04/2018;167.248123;1410.569946;142.087372;2644.689941
05/04/2018;168.407867;1451.75;142.004395;2662.840088
06/04/2018;164.100235;1405.22998;138.814545;2604.469971
09/04/2018;165.727783;1406.079956;140.769012;2613.159912
10/04/2018;168.846451;1436.219971;143.258224;2656.870117
11/04/2018;168.057022;1427.050049;143.230545;2642.189941
12/04/2018;169.713821;1448.5;145.728989;2663.98999
13/04/2018;170.288803;1430.790039;144.475174;2656.300049
16/04/2018;171.35112;1441.5;145.563034;2677.840088
17/04/2018;173.709595;1503.829956;148.34726;2706.389893
18/04/2018;173.319763;1527.839966;137.173492;2708.639893
19/04/2018;168.407867;1556.910034;136.168594;2693.129883
20/04/2018;161.507813;1527.48999;133.587204;2670.139893
23/04/2018;161.040039;1517.859985;134.47226;2670.290039
24/04/2018;158.798492;1460.089966;134.195679;2634.560059
25/04/2018;159.490433;1460.170044;134.546021;2639.399902
26/04/2018;160.045959;1517.959961;135.265091;2666.939941
27/04/2018;158.194244;1572.619995;135.043869;2669.909912
30/04/2018;161.059509;1566.130005;133.642532;2648.050049
01/05/2018;164.801895;1582.26001;133.679382;2654.800049
02/05/2018;172.082062;1569.680054;131.328491;2635.669922
03/05/2018;172.393906;1572.079956;130.904404;2629.72998
04/05/2018;179.157516;1580.949951;132.674469;2663.419922
07/05/2018;180.45372;1600.140015;132.038361;2672.629883
08/05/2018;181.321091;1592.390015;131.835556;2671.919922
09/05/2018;182.597794;1608;132.935486;2697.790039
10/05/2018;185.209671;1609.079956;134.45491;2723.070068
11/05/2018;184.505264;1602.910034;134.361694;2727.719971
14/05/2018;184.074799;1601.540039;134.510834;2730.129883
15/05/2018;182.40184;1576.119995;133.988831;2711.449951
16/05/2018;184.104141;1587.280029;134.818466;2722.459961
17/05/2018;182.939926;1581.76001;134.697266;2720.129883
18/05/2018;182.274643;1574.369995;134.305771;2712.969971
21/05/2018;183.566071;1585.459961;135.620132;2733.01001
22/05/2018;183.106216;1581.400024;135.247253;2724.439941
23/05/2018;184.280273;1601.859985;134.855743;2733.290039
24/05/2018;184.074799;1603.069946;134.296448;2727.76001
25/05/2018;184.495499;1610.150024;133.895599;2721.330078
29/05/2018;183.830231;1612.869995;131.639786;2689.860107
30/05/2018;183.438889;1624.890015;132.944809;2724.01001
31/05/2018;182.82251;1629.619995;131.723679;2705.27002
01/06/2018;186.119507;1641.540039;132.320251;2734.620117
04/06/2018;187.675095;1665.27002;133.336304;2746.870117
05/06/2018;189.123032;1696.349976;133.951523;2748.800049
06/06/2018;189.778519;1695.75;134.893021;2772.350098
07/06/2018;189.269806;1689.300049;135.498932;2770.370117
08/06/2018;187.547913;1683.98999;136.226013;2779.030029
11/06/2018;187.088089;1689.119995;136.636169;2782
12/06/2018;188.115341;1698.75;136.906464;2786.850098
13/06/2018;186.569565;1704.859985;136.421783;2775.629883
14/06/2018;186.667404;1723.859985;135.349777;2782.48999
15/06/2018;184.749863;1715.969971;135.526886;2779.659912
18/06/2018;184.652008;1723.790039;134.678619;2773.75
19/06/2018;181.668076;1734.780029;134.137955;2762.590088
20/06/2018;182.460541;1750.079956;132.954132;2767.320068
21/06/2018;181.443069;1730.219971;131.66774;2749.76001
22/06/2018;180.914749;1715.670044;131.695709;2754.879883
25/06/2018;178.224304;1663.150024;129.374619;2717.070068
26/06/2018;180.435379;1691.089966;129.644943;2723.060059
27/06/2018;180.171219;1660.51001;128.153488;2699.629883
28/06/2018;181.482208;1701.449951;130.53981;2716.310059
29/06/2018;181.100647;1699.800049;130.2229;2718.370117
02/07/2018;183.125809;1713.780029;130.37204;2726.709961
03/07/2018;179.936417;1693.959961;130.101715;2713.219971
05/07/2018;181.384354;1699.72998;131.835541;2736.610107
06/07/2018;183.898682;1710.630005;132.814301;2759.820068
09/07/2018;186.452164;1739.02002;134.594742;2784.169922
10/07/2018;186.227173;1743.069946;134.893021;2793.840088
11/07/2018;183.810638;1755;135.107422;2774.02002
12/07/2018;186.89241;1796.619995;136.514984;2798.290039
13/07/2018;187.185898;1813.030029;136.002289;2801.310059
16/07/2018;186.775024;1822.48999;135.592148;2798.429932
17/07/2018;187.303299;1843.930054;133.755768;2809.550049
18/07/2018;186.276047;1842.920044;134.715912;2815.620117
19/07/2018;187.72403;1812.969971;139.115723;2804.48999
20/07/2018;187.293564;1813.699951;136.421783;2801.830078
23/07/2018;187.459839;1802;135.815857;2806.97998
24/07/2018;188.819748;1829.23999;136.449722;2820.399902
25/07/2018;190.600342;1863.609985;136.673431;2846.070068
26/07/2018;190.00354;1808;136.757355;2837.439941
27/07/2018;186.843521;1817.27002;135.303177;2818.820068
30/07/2018;185.796677;1779.219971;135.620132;2802.600098
31/07/2018;186.168427;1777.439941;135.098114;2816.290039
01/08/2018;197.135651;1797.170044;133.765106;2813.360107
02/08/2018;202.898071;1834.329956;133.261749;2827.219971
03/08/2018;203.485062;1823.290039;137.680191;2840.350098
06/08/2018;204.541672;1847.75;136.123474;2850.399902
07/08/2018;202.62413;1862.47998;137.037003;2858.449951
08/08/2018;202.761124;1886.52002;136.92514;2857.699951
09/08/2018;204.355804;1898.52002;136.406921;2853.580078
10/08/2018;203.747101;1886.300049;136.133652;2833.280029
13/08/2018;205.062668;1896.199951;134.465912;2821.929932
14/08/2018;205.926666;1919.650024;135.078354;2839.959961
15/08/2018;206.407715;1882.619995;135.596573;2818.370117
16/08/2018;209.43158;1886.52002;136.943985;2840.689941
17/08/2018;213.613892;1882.219971;137.622406;2850.129883
20/08/2018;211.532562;1876.709961;138.046387;2857.050049
21/08/2018;211.120209;1883.420044;137.537582;2862.959961
22/08/2018;211.130035;1904.900024;136.849777;2861.820068
23/08/2018;211.562012;1902.900024;136.972244;2856.97998
24/08/2018;212.219803;1905.390015;137.603531;2874.689941
27/08/2018;213.967346;1927.680054;138.215988;2896.73999
28/08/2018;215.695267;1932.819946;138.121765;2897.52002
29/08/2018;218.915482;1998.099976;139.016876;2914.040039
30/08/2018;220.928101;2002.380005;137.499893;2901.129883
31/08/2018;223.480713;2012.709961;138.018112;2901.52002
04/09/2018;224.197418;2039.51001;137.264313;2896.719971
05/09/2018;222.734589;1994.819946;138.187729;2888.600098
06/09/2018;219.03331;1958.310059;137.933334;2878.050049
07/09/2018;217.266113;1952.069946;137.047623;2871.679932
10/09/2018;214.350235;1939.01001;137.236069;2877.129883
11/09/2018;219.769638;1987.150024;138.027542;2887.889893
12/09/2018;217.040298;1990;138.102936;2888.919922
13/09/2018;222.282959;1989.869995;140.345428;2904.179932
14/09/2018;219.759811;1970.189941;139.761246;2904.97998
17/09/2018;213.908447;1908.030029;139.393784;2888.800049
18/09/2018;214.261887;1941.050049;139.977982;2904.310059
19/09/2018;214.389496;1926.420044;140.449081;2907.949951
20/09/2018;216.019272;1944.300049;142.41835;2930.75
21/09/2018;213.692459;1915.01001;142.606812;2929.669922
24/09/2018;216.765396;1934.359985;141.363037;2919.370117
25/09/2018;218.139877;1974.550049;140.30777;2915.560059
26/09/2018;216.402145;1974.849976;142.851776;2905.969971
27/09/2018;220.849579;2012.97998;142.748138;2914
28/09/2018;221.625168;2003;142.474899;2913.97998
01/10/2018;223.117462;2004.359985;144.161469;2924.590088
02/10/2018;225.100647;1971.310059;144.868149;2923.429932
03/10/2018;227.839798;1952.76001;144.368744;2925.51001
04/10/2018;223.834167;1909.420044;142.569092;2901.610107
05/10/2018;220.201599;1889.650024;140.420822;2885.570068
08/10/2018;219.691101;1864.420044;139.817764;2884.429932
09/10/2018;222.734589;1870.319946;138.734222;2880.340088
10/10/2018;212.416153;1755.25;134.447052;2785.679932
11/10/2018;210.54097;1719.359985;130.989075;2728.370117
12/10/2018;218.06134;1788.609985;132.713348;2767.129883
15/10/2018;213.397919;1760.949951;132.977203;2750.790039
16/10/2018;218.100601;1819.959961;136.736679;2809.919922
17/10/2018;217.158112;1831.72998;126.306183;2809.209961
18/10/2018;212.082352;1770.719971;123.008369;2768.780029
19/10/2018;215.312363;1764.030029;121.642143;2767.780029
22/10/2018;216.627945;1789.300049;122.508987;2755.879883
23/10/2018;218.670029;1768.699951;123.630249;2740.689941
24/10/2018;211.169296;1664.199951;119.861313;2656.100098
25/10/2018;215.793457;1782.170044;119.145218;2705.570068
26/10/2018;212.357239;1642.810059;117.581116;2658.689941
29/10/2018;208.371262;1538.880005;112.728622;2641.25
30/10/2018;209.411926;1530.420044;108.733559;2682.629883
31/10/2018;214.87059;1598.01001;108.761826;2711.73999
01/11/2018;218.169342;1665.530029;110.080948;2740.370117
02/11/2018;203.697998;1665.530029;108.987953;2723.060059
05/11/2018;197.915375;1627.800049;113.124352;2738.310059
06/11/2018;200.055649;1642.810059;116.007591;2755.449951
07/11/2018;206.122986;1755.48999;117.62822;2813.889893
08/11/2018;205.403809;1754.910034;117.733185;2806.830078
09/11/2018;201.443298;1712.430054;117.885872;2781.01001
12/11/2018;191.295761;1636.849976;115.366692;2726.219971
13/11/2018;189.384476;1631.170044;115.309433;2722.179932
14/11/2018;184.034882;1599.01001;114.69873;2701.580078
15/11/2018;188.57663;1619.439941;115.881989;2730.199951
16/11/2018;190.665237;1593.410034;116.006027;2736.27002
19/11/2018;183.10878;1512.290039;114.803696;2690.72998
20/11/2018;174.360245;1495.459961;111.836029;2641.889893
21/11/2018;174.163193;1516.72998;113.143333;2649.929932
23/11/2018;169.739655;1502.060059;111.826492;2632.560059
26/11/2018;172.035172;1581.329956;114.08802;2673.449951
27/11/2018;171.660797;1581.420044;114.536507;2682.169922
28/11/2018;178.261627;1677.75;117.370583;2743.790039
29/11/2018;176.892197;1673.569946;115.920151;2737.800049
30/11/2018;175.936554;1690.170044;118.582451;2760.169922
03/12/2018;182.084183;1772.359985;119.574867;2790.370117
04/12/2018;174.074539;1668.400024;116.034653;2700.060059
06/12/2018;172.133682;1699.189941;118.238937;2695.949951
